"","COMID","wgt","draw_year"
"1915",8119017,61.9752951061774,"2008_2013"
"1916",8118373,35.5784895160767,"2008_2013"
"1917",8110879,61.9752951061774,"2008_2013"
"1918",8118931,35.5784895160767,"2008_2013"
"1919",8118417,33.7408001243546,"2008_2013"
"1920",8117907,172.215471693403,"2008_2013"
"1921",8110579,172.215471693403,"2008_2013"
"1922",8110711,61.9752951061774,"2008_2013"
"1923",8117855,35.5784895160767,"2008_2013"
"1924",8118501,33.7408001243546,"2008_2013"
"1925",8110563,172.215471693403,"2008_2013"
"1926",8110919,33.7408001243546,"2008_2013"
"1927",8118359,172.215471693403,"2008_2013"
"1928",8117707,61.9752951061774,"2008_2013"
"1929",8118875,35.5784895160767,"2008_2013"
"1930",8119081,172.215471693403,"2008_2013"
"1931",8118957,61.9752951061774,"2008_2013"
"1932",8117309,172.215471693403,"2008_2013"
"1933",8110543,33.7408001243546,"2008_2013"
"1934",8118943,33.7408001243546,"2008_2013"
"1935",8118439,33.7408001243546,"2008_2013"
"1936",8118031,61.9752951061774,"2008_2013"
"1937",8110895,61.9752951061774,"2008_2013"
"1938",8110603,33.7408001243546,"2008_2013"
"1939",8110847,33.7408001243546,"2008_2013"
"1940",8118123,33.7408001243546,"2008_2013"
"1941",8118837,172.215471693403,"2008_2013"
"1942",8110661,172.215471693403,"2008_2013"
"1943",8119031,172.215471693403,"2008_2013"
"1944",8117795,172.215471693403,"2008_2013"
"1945",8117213,35.5784895160767,"2008_2013"
"1946",8119065,33.7408001243546,"2008_2013"
"1947",8118937,172.215471693403,"2008_2013"
"1948",8117329,35.5784895160767,"2008_2013"
"1949",8110627,172.215471693403,"2008_2013"
"1950",8118221,35.5784895160767,"2008_2013"
"1951",8118811,35.5784895160767,"2008_2013"
"1952",8118155,172.215471693403,"2008_2013"
"1953",8119161,172.215471693403,"2008_2013"
"1954",8117745,35.5784895160767,"2008_2013"
"1955",8119057,35.5784895160767,"2008_2013"
"1956",8117189,35.5784895160767,"2008_2013"
"1957",8110513,35.5784895160767,"2008_2013"
"1958",8119085,172.215471693403,"2008_2013"
"1959",8110705,172.215471693403,"2008_2013"
"1960",8118539,33.7408001243546,"2008_2013"
"1961",8118859,172.215471693403,"2008_2013"
"1962",8118909,35.5784895160767,"2008_2013"
"1963",8118953,61.9752951061774,"2008_2013"
"1964",8117963,33.7408001243546,"2008_2013"
"1965",8117103,35.5784895160767,"2008_2013"
"1966",8118269,172.215471693403,"2008_2013"
"1967",8110617,61.9752951061774,"2008_2013"
"1968",8117763,172.215471693403,"2008_2013"
"1969",8110485,61.9752951061774,"2008_2013"
"1970",8118185,61.9752951061774,"2008_2013"
"1971",8111007,33.7408001243546,"2008_2013"
"1972",8117135,172.215471693403,"2008_2013"
"1973",1750597,84.2533290741106,"2008_2013"
"1974",4150154,42.6754974504409,"2008_2013"
"1975",1748543,84.2533290741106,"2008_2013"
"1976",2612856,39.8443114577268,"2008_2013"
"1977",2617442,42.6754974504409,"2008_2013"
"1978",4147570,84.2533290741106,"2008_2013"
"1979",2612944,39.8443114577268,"2008_2013"
"1980",2613636,211.071353009413,"2008_2013"
"1981",1750585,42.6754974504409,"2008_2013"
"1982",2617554,42.6754974504409,"2008_2013"
"1983",2612808,84.2533290741106,"2008_2013"
"1984",2616710,84.2533290741106,"2008_2013"
"1985",4147788,39.8443114577268,"2008_2013"
"1986",2615166,39.8443114577268,"2008_2013"
"1987",2613410,211.071353009413,"2008_2013"
"1988",1749399,42.6754974504409,"2008_2013"
"1989",1750421,211.071353009413,"2008_2013"
"1990",4151524,42.6754974504409,"2008_2013"
"1991",1748567,84.2533290741106,"2008_2013"
"1992",1749197,211.071353009413,"2008_2013"
"1993",2615114,39.8443114577268,"2008_2013"
"1994",4147474,39.8443114577268,"2008_2013"
"1995",1748589,84.2533290741106,"2008_2013"
"1996",2613840,39.8443114577268,"2008_2013"
"1997",1750437,42.6754974504409,"2008_2013"
"1998",4151462,42.6754974504409,"2008_2013"
"1999",2612920,211.071353009413,"2008_2013"
"2000",2613878,42.6754974504409,"2008_2013"
"2001",4147676,42.6754974504409,"2008_2013"
"2002",2617494,42.6754974504409,"2008_2013"
"2003",2613668,211.071353009413,"2008_2013"
"2004",1752001,42.6754974504409,"2008_2013"
"2005",1750599,39.8443114577268,"2008_2013"
"2006",4150180,211.071353009413,"2008_2013"
"2007",1748713,211.071353009413,"2008_2013"
"2008",2613554,211.071353009413,"2008_2013"
"2009",2615072,84.2533290741106,"2008_2013"
"2010",4147976,39.8443114577268,"2008_2013"
"2011",1748611,211.071353009413,"2008_2013"
"2012",2613828,39.8443114577268,"2008_2013"
"2013",2615086,84.2533290741106,"2008_2013"
"2014",4147786,39.8443114577268,"2008_2013"
"2015",1748551,211.071353009413,"2008_2013"
"2016",1749265,211.071353009413,"2008_2013"
"2017",4147680,211.071353009413,"2008_2013"
"2018",4147646,39.8443114577268,"2008_2013"
"2019",2613612,84.2533290741106,"2008_2013"
"2020",1749415,42.6754974504409,"2008_2013"
"2021",2616784,84.2533290741106,"2008_2013"
"2022",4149958,42.6754974504409,"2008_2013"
"2023",1748549,211.071353009413,"2008_2013"
"2024",2613474,39.8443114577268,"2008_2013"
"2025",2616674,211.071353009413,"2008_2013"
"2026",1750419,211.071353009413,"2008_2013"
"2027",1748535,211.071353009413,"2008_2013"
"2028",2616748,211.071353009413,"2008_2013"
"2029",2615128,211.071353009413,"2008_2013"
"2030",4151384,84.2533290741106,"2008_2013"
"2031",2613534,39.8443114577268,"2008_2013"
"2032",2617748,42.6754974504409,"2008_2013"
"2033",4149988,39.8443114577268,"2008_2013"
"2034",4147734,211.071353009413,"2008_2013"
"2035",2613372,211.071353009413,"2008_2013"
"2036",1752157,42.6754974504409,"2008_2013"
"2037",4151464,42.6754974504409,"2008_2013"
"2038",2614140,42.6754974504409,"2008_2013"
"2039",4148012,42.6754974504409,"2008_2013"
"2040",2613680,84.2533290741106,"2008_2013"
"2041",4150462,84.2533290741106,"2008_2013"
"2042",1749207,211.071353009413,"2008_2013"
"2043",4147552,39.8443114577268,"2008_2013"
"2044",4146592,211.071353009413,"2008_2013"
"2045",2617142,84.2533290741106,"2008_2013"
"2046",1752119,42.6754974504409,"2008_2013"
"2047",2612826,39.8443114577268,"2008_2013"
"2048",4147962,211.071353009413,"2008_2013"
"2049",2616700,84.2533290741106,"2008_2013"
"2050",4149968,39.8443114577268,"2008_2013"
"2051",2614002,211.071353009413,"2008_2013"
"2052",4150458,84.2533290741106,"2008_2013"
"2053",2613490,39.8443114577268,"2008_2013"
"2054",1750389,84.2533290741106,"2008_2013"
"2055",1748537,211.071353009413,"2008_2013"
"2056",4150042,211.071353009413,"2008_2013"
"2057",1752159,42.6754974504409,"2008_2013"
"2058",2617456,42.6754974504409,"2008_2013"
"2059",1748727,39.8443114577268,"2008_2013"
"2060",2615172,211.071353009413,"2008_2013"
"2061",4151516,42.6754974504409,"2008_2013"
"2062",15538999,77.7841929285946,"2008_2013"
"2063",15538645,124.689474289488,"2008_2013"
"2064",15550881,124.689474289488,"2008_2013"
"2065",15547947,346.283813317963,"2008_2013"
"2066",15539357,124.689474289488,"2008_2013"
"2067",15539203,346.283813317963,"2008_2013"
"2068",15550873,77.7841929285946,"2008_2013"
"2069",15541481,51.3856564381667,"2008_2013"
"2070",15540213,51.3856564381667,"2008_2013"
"2071",15541345,346.283813317963,"2008_2013"
"2072",15549537,77.7841929285946,"2008_2013"
"2073",15550101,51.3856564381667,"2008_2013"
"2074",15537773,124.689474289488,"2008_2013"
"2075",15539513,77.7841929285946,"2008_2013"
"2076",15547719,51.3856564381667,"2008_2013"
"2077",15548223,124.689474289488,"2008_2013"
"2078",15539065,51.3856564381667,"2008_2013"
"2079",15537637,77.7841929285946,"2008_2013"
"2080",15551033,124.689474289488,"2008_2013"
"2081",15550011,51.3856564381667,"2008_2013"
"2082",15540239,124.689474289488,"2008_2013"
"2083",15539315,346.283813317963,"2008_2013"
"2084",15550965,124.689474289488,"2008_2013"
"2085",15549631,346.283813317963,"2008_2013"
"2086",15539857,51.3856564381667,"2008_2013"
"2087",15539345,346.283813317963,"2008_2013"
"2088",15549271,51.3856564381667,"2008_2013"
"2089",15550217,346.283813317963,"2008_2013"
"2090",15537809,124.689474289488,"2008_2013"
"2091",15539485,51.3856564381667,"2008_2013"
"2092",15547441,346.283813317963,"2008_2013"
"2093",15548199,51.3856564381667,"2008_2013"
"2094",15540101,346.283813317963,"2008_2013"
"2095",15539007,77.7841929285946,"2008_2013"
"2096",15550111,77.7841929285946,"2008_2013"
"2097",15550747,346.283813317963,"2008_2013"
"2098",15539505,346.283813317963,"2008_2013"
"2099",15539163,124.689474289488,"2008_2013"
"2100",15550669,346.283813317963,"2008_2013"
"2101",15541551,51.3856564381667,"2008_2013"
"2102",15537431,51.3856564381667,"2008_2013"
"2103",15539635,346.283813317963,"2008_2013"
"2104",15547357,77.7841929285946,"2008_2013"
"2105",15547933,51.3856564381667,"2008_2013"
"2106",15537241,346.283813317963,"2008_2013"
"2107",15539657,77.7841929285946,"2008_2013"
"2108",15547619,124.689474289488,"2008_2013"
"2109",15540011,124.689474289488,"2008_2013"
"2110",15539159,346.283813317963,"2008_2013"
"2111",15537533,346.283813317963,"2008_2013"
"2112",15550023,51.3856564381667,"2008_2013"
"2113",15549637,51.3856564381667,"2008_2013"
"2114",15539883,346.283813317963,"2008_2013"
"2115",15541259,346.283813317963,"2008_2013"
"2116",15551179,77.7841929285946,"2008_2013"
"2117",15550133,346.283813317963,"2008_2013"
"2118",15538515,51.3856564381667,"2008_2013"
"2119",15539639,124.689474289488,"2008_2013"
"2120",15548181,346.283813317963,"2008_2013"
"2121",15547763,77.7841929285946,"2008_2013"
"2122",15558683,77.7841929285946,"2008_2013"
"2123",15539755,124.689474289488,"2008_2013"
"2124",15549263,77.7841929285946,"2008_2013"
"2125",15549911,51.3856564381667,"2008_2013"
"2126",15541423,77.7841929285946,"2008_2013"
"2127",15550177,346.283813317963,"2008_2013"
"2128",15537555,77.7841929285946,"2008_2013"
"2129",15547361,77.7841929285946,"2008_2013"
"2130",15541177,77.7841929285946,"2008_2013"
"2131",15549893,346.283813317963,"2008_2013"
"2132",15549017,346.283813317963,"2008_2013"
"2133",15547259,51.3856564381667,"2008_2013"
"2134",15547631,51.3856564381667,"2008_2013"
"2135",15539415,51.3856564381667,"2008_2013"
"2136",15550137,51.3856564381667,"2008_2013"
"2137",15539337,346.283813317963,"2008_2013"
"2138",15541475,51.3856564381667,"2008_2013"
"2139",15537817,124.689474289488,"2008_2013"
"2140",15549733,77.7841929285946,"2008_2013"
"2141",15537847,124.689474289488,"2008_2013"
"2142",15549217,124.689474289488,"2008_2013"
"2143",15539647,51.3856564381667,"2008_2013"
"2144",15549579,346.283813317963,"2008_2013"
"2145",15540155,124.689474289488,"2008_2013"
"2146",15547953,77.7841929285946,"2008_2013"
"2147",15540125,77.7841929285946,"2008_2013"
"2148",15550065,346.283813317963,"2008_2013"
"2149",15550775,51.3856564381667,"2008_2013"
"2150",15547967,51.3856564381667,"2008_2013"
"2151",7709860,25.0618783827608,"2008_2013"
"2152",7712492,25.0618783827608,"2008_2013"
"2153",7712818,5.58298887773535,"2008_2013"
"2154",7712334,5.58298887773535,"2008_2013"
"2155",7713102,9.58467000620159,"2008_2013"
"2156",7713584,7.92865500305677,"2008_2013"
"2157",7712278,7.92865500305677,"2008_2013"
"2158",7712190,9.58467000620159,"2008_2013"
"2159",7713726,5.58298887773535,"2008_2013"
"2160",7712646,9.58467000620159,"2008_2013"
"2161",7712320,7.92865500305677,"2008_2013"
"2162",7711944,9.58467000620159,"2008_2013"
"2163",7712768,7.92865500305677,"2008_2013"
"2164",7712426,7.92865500305677,"2008_2013"
"2165",7712040,25.0618783827608,"2008_2013"
"2166",7710206,9.58467000620159,"2008_2013"
"2167",7712598,7.92865500305677,"2008_2013"
"2168",7713582,25.0618783827608,"2008_2013"
"2169",7712336,5.58298887773535,"2008_2013"
"2170",7712620,25.0618783827608,"2008_2013"
"2171",7712140,7.92865500305677,"2008_2013"
"2172",7712976,25.0618783827608,"2008_2013"
"2173",7712660,5.58298887773535,"2008_2013"
"2174",7712332,25.0618783827608,"2008_2013"
"2175",7711984,25.0618783827608,"2008_2013"
"2176",7712902,9.58467000620159,"2008_2013"
"2177",7712738,9.58467000620159,"2008_2013"
"2178",7712348,25.0618783827608,"2008_2013"
"2179",7711996,9.58467000620159,"2008_2013"
"2180",7709768,25.0618783827608,"2008_2013"
"2181",7713588,25.0618783827608,"2008_2013"
"2182",7712608,7.92865500305677,"2008_2013"
"2183",7712180,9.58467000620159,"2008_2013"
"2184",7713740,9.58467000620159,"2008_2013"
"2185",7713690,5.58298887773535,"2008_2013"
"2186",7712300,5.58298887773535,"2008_2013"
"2187",7713718,5.58298887773535,"2008_2013"
"2188",7712616,25.0618783827608,"2008_2013"
"2189",7712432,9.58467000620159,"2008_2013"
"2190",7711896,25.0618783827608,"2008_2013"
"2191",7712828,25.0618783827608,"2008_2013"
"2192",7713516,25.0618783827608,"2008_2013"
"2193",7712510,9.58467000620159,"2008_2013"
"2194",7712232,7.92865500305677,"2008_2013"
"2195",7712202,5.58298887773535,"2008_2013"
"2196",7712680,9.58467000620159,"2008_2013"
"2197",7712408,7.92865500305677,"2008_2013"
"2198",7713500,5.58298887773535,"2008_2013"
"2199",7712650,7.92865500305677,"2008_2013"
"2200",7712390,7.92865500305677,"2008_2013"
"2201",7712168,25.0618783827608,"2008_2013"
"2202",7712380,25.0618783827608,"2008_2013"
"2203",7712868,9.58467000620159,"2008_2013"
"2204",7712326,7.92865500305677,"2008_2013"
"2205",7712006,5.58298887773535,"2008_2013"
"2206",7712622,25.0618783827608,"2008_2013"
"2207",7712704,7.92865500305677,"2008_2013"
"2208",7712506,7.92865500305677,"2008_2013"
"2209",7712238,25.0618783827608,"2008_2013"
"2210",7712406,7.92865500305677,"2008_2013"
"2211",7713072,25.0618783827608,"2008_2013"
"2212",7712284,5.58298887773535,"2008_2013"
"2213",10312448,76.944556669663,"2008_2013"
"2214",9528147,42.1512521444188,"2008_2013"
"2215",9528359,190.760950384911,"2008_2013"
"2216",9528395,26.58188485447,"2008_2013"
"2217",10312472,76.944556669663,"2008_2013"
"2218",9521227,190.760950384911,"2008_2013"
"2219",10312270,190.760950384911,"2008_2013"
"2220",9521109,190.760950384911,"2008_2013"
"2221",9524633,76.944556669663,"2008_2013"
"2222",9528425,42.1512521444188,"2008_2013"
"2223",9528335,42.1512521444188,"2008_2013"
"2224",9521123,42.1512521444188,"2008_2013"
"2225",9524331,26.58188485447,"2008_2013"
"2226",9528211,190.760950384911,"2008_2013"
"2227",9528429,42.1512521444188,"2008_2013"
"2228",9521361,190.760950384911,"2008_2013"
"2229",10313434,42.1512521444188,"2008_2013"
"2230",9528311,76.944556669663,"2008_2013"
"2231",10311318,76.944556669663,"2008_2013"
"2232",9528411,26.58188485447,"2008_2013"
"2233",10312692,26.58188485447,"2008_2013"
"2234",9521273,26.58188485447,"2008_2013"
"2235",9528451,26.58188485447,"2008_2013"
"2236",9521323,42.1512521444188,"2008_2013"
"2237",9524341,76.944556669663,"2008_2013"
"2238",9521251,76.944556669663,"2008_2013"
"2239",9528345,42.1512521444188,"2008_2013"
"2240",9521191,190.760950384911,"2008_2013"
"2241",9527939,190.760950384911,"2008_2013"
"2242",9528355,190.760950384911,"2008_2013"
"2243",9527327,26.58188485447,"2008_2013"
"2244",9521453,26.58188485447,"2008_2013"
"2245",10313456,76.944556669663,"2008_2013"
"2246",9528025,190.760950384911,"2008_2013"
"2247",10312314,190.760950384911,"2008_2013"
"2248",10313568,190.760950384911,"2008_2013"
"2249",10312552,42.1512521444188,"2008_2013"
"2250",9521281,76.944556669663,"2008_2013"
"2251",9528325,190.760950384911,"2008_2013"
"2252",9521089,190.760950384911,"2008_2013"
"2253",9524333,190.760950384911,"2008_2013"
"2254",9522231,42.1512521444188,"2008_2013"
"2255",9528293,76.944556669663,"2008_2013"
"2256",9521197,190.760950384911,"2008_2013"
"2257",9528595,42.1512521444188,"2008_2013"
"2258",9528337,42.1512521444188,"2008_2013"
"2259",9527431,26.58188485447,"2008_2013"
"2260",9521459,26.58188485447,"2008_2013"
"2261",10313576,190.760950384911,"2008_2013"
"2262",9521471,26.58188485447,"2008_2013"
"2263",10312618,76.944556669663,"2008_2013"
"2264",10312486,190.760950384911,"2008_2013"
"2265",10312696,190.760950384911,"2008_2013"
"2266",9521515,26.58188485447,"2008_2013"
"2267",9528317,190.760950384911,"2008_2013"
"2268",9521375,26.58188485447,"2008_2013"
"2269",9524637,26.58188485447,"2008_2013"
"2270",9524661,190.760950384911,"2008_2013"
"2271",9528305,42.1512521444188,"2008_2013"
"2272",9521329,76.944556669663,"2008_2013"
"2273",9527961,190.760950384911,"2008_2013"
"2274",9529647,76.944556669663,"2008_2013"
"2275",9527341,190.760950384911,"2008_2013"
"2276",9521373,26.58188485447,"2008_2013"
"2277",9527389,190.760950384911,"2008_2013"
"2278",9521209,190.760950384911,"2008_2013"
"2279",9524321,42.1512521444188,"2008_2013"
"2280",9528297,190.760950384911,"2008_2013"
"2281",9528091,76.944556669663,"2008_2013"
"2282",9527907,76.944556669663,"2008_2013"
"2283",9528597,26.58188485447,"2008_2013"
"2284",9529633,76.944556669663,"2008_2013"
"2285",9521205,76.944556669663,"2008_2013"
"2286",10313426,190.760950384911,"2008_2013"
"2287",10312604,76.944556669663,"2008_2013"
"2288",9521467,26.58188485447,"2008_2013"
"2289",9521387,26.58188485447,"2008_2013"
"2290",9528287,42.1512521444188,"2008_2013"
"2291",9527301,190.760950384911,"2008_2013"
"2292",9521245,26.58188485447,"2008_2013"
"2293",10313430,42.1512521444188,"2008_2013"
"2294",10313406,42.1512521444188,"2008_2013"
"2295",9528321,42.1512521444188,"2008_2013"
"2296",9524523,76.944556669663,"2008_2013"
"2297",9521341,76.944556669663,"2008_2013"
"2298",10312674,42.1512521444188,"2008_2013"
"2299",10311368,190.760950384911,"2008_2013"
"2300",9528361,76.944556669663,"2008_2013"
"2301",9521325,26.58188485447,"2008_2013"
"2302",21632203,210.641302208062,"2008_2013"
"2303",15558109,472.209979478482,"2008_2013"
"2304",21621879,210.641302208062,"2008_2013"
"2305",15505220,70.323224805304,"2008_2013"
"2306",21634309,472.209979478482,"2008_2013"
"2307",15561073,103.043560788405,"2008_2013"
"2308",21623897,103.043560788405,"2008_2013"
"2309",15559951,103.043560788405,"2008_2013"
"2310",21632999,210.641302208062,"2008_2013"
"2311",21633885,103.043560788405,"2008_2013"
"2312",21625683,210.641302208062,"2008_2013"
"2313",15560619,210.641302208062,"2008_2013"
"2314",15559945,472.209979478482,"2008_2013"
"2315",21622045,103.043560788405,"2008_2013"
"2316",21625649,210.641302208062,"2008_2013"
"2317",15560047,472.209979478482,"2008_2013"
"2318",21632183,472.209979478482,"2008_2013"
"2319",15558657,70.323224805304,"2008_2013"
"2320",21621813,472.209979478482,"2008_2013"
"2321",15506514,103.043560788405,"2008_2013"
"2322",21633839,472.209979478482,"2008_2013"
"2323",21634313,472.209979478482,"2008_2013"
"2324",21623951,70.323224805304,"2008_2013"
"2325",15559439,70.323224805304,"2008_2013"
"2326",15558233,103.043560788405,"2008_2013"
"2327",21621767,103.043560788405,"2008_2013"
"2328",21624263,70.323224805304,"2008_2013"
"2329",15560787,472.209979478482,"2008_2013"
"2330",15560965,210.641302208062,"2008_2013"
"2331",21622117,210.641302208062,"2008_2013"
"2332",21622449,210.641302208062,"2008_2013"
"2333",15559553,103.043560788405,"2008_2013"
"2334",21631873,472.209979478482,"2008_2013"
"2335",15560805,103.043560788405,"2008_2013"
"2336",21623227,70.323224805304,"2008_2013"
"2337",15505102,70.323224805304,"2008_2013"
"2338",21633053,472.209979478482,"2008_2013"
"2339",21633645,472.209979478482,"2008_2013"
"2340",21622431,472.209979478482,"2008_2013"
"2341",15559549,210.641302208062,"2008_2013"
"2342",15558309,472.209979478482,"2008_2013"
"2343",21622155,210.641302208062,"2008_2013"
"2344",21625537,472.209979478482,"2008_2013"
"2345",15560269,70.323224805304,"2008_2013"
"2346",15558161,103.043560788405,"2008_2013"
"2347",21621925,472.209979478482,"2008_2013"
"2348",15505094,472.209979478482,"2008_2013"
"2349",15559995,103.043560788405,"2008_2013"
"2350",21631939,210.641302208062,"2008_2013"
"2351",15561125,472.209979478482,"2008_2013"
"2352",21623913,472.209979478482,"2008_2013"
"2353",21631605,472.209979478482,"2008_2013"
"2354",21632863,472.209979478482,"2008_2013"
"2355",27809865,70.323224805304,"2008_2013"
"2356",21622375,472.209979478482,"2008_2013"
"2357",15560985,472.209979478482,"2008_2013"
"2358",15558205,70.323224805304,"2008_2013"
"2359",21622165,472.209979478482,"2008_2013"
"2360",21624097,70.323224805304,"2008_2013"
"2361",15560667,472.209979478482,"2008_2013"
"2362",15558297,472.209979478482,"2008_2013"
"2363",21623547,472.209979478482,"2008_2013"
"2364",21622587,210.641302208062,"2008_2013"
"2365",15560943,210.641302208062,"2008_2013"
"2366",21621897,210.641302208062,"2008_2013"
"2367",15559459,210.641302208062,"2008_2013"
"2368",21623687,210.641302208062,"2008_2013"
"2369",15558595,103.043560788405,"2008_2013"
"2370",15504888,210.641302208062,"2008_2013"
"2371",15558425,210.641302208062,"2008_2013"
"2372",21625501,210.641302208062,"2008_2013"
"2373",21623459,210.641302208062,"2008_2013"
"2374",15560295,103.043560788405,"2008_2013"
"2375",21631839,472.209979478482,"2008_2013"
"2376",21623171,70.323224805304,"2008_2013"
"2377",21633431,103.043560788405,"2008_2013"
"2378",15559643,210.641302208062,"2008_2013"
"2379",15558179,210.641302208062,"2008_2013"
"2380",15505072,103.043560788405,"2008_2013"
"2381",15560773,472.209979478482,"2008_2013"
"2382",21631675,103.043560788405,"2008_2013"
"2383",21633239,210.641302208062,"2008_2013"
"2384",21625643,70.323224805304,"2008_2013"
"2385",21621989,472.209979478482,"2008_2013"
"2386",15560549,472.209979478482,"2008_2013"
"2387",21633191,103.043560788405,"2008_2013"
"2388",21623939,70.323224805304,"2008_2013"
"2389",21621725,103.043560788405,"2008_2013"
"2390",15560561,472.209979478482,"2008_2013"
"2391",6186848,495.882965831612,"2008_2013"
"2392",6189292,87.0800152985541,"2008_2013"
"2393",6201806,210.756058784869,"2008_2013"
"2394",6217664,495.882965831612,"2008_2013"
"2395",6188926,210.756058784869,"2008_2013"
"2396",6189080,87.0800152985541,"2008_2013"
"2397",6200268,495.882965831612,"2008_2013"
"2398",6203296,87.0800152985541,"2008_2013"
"2399",6186844,495.882965831612,"2008_2013"
"2400",6189658,210.756058784869,"2008_2013"
"2401",6212182,87.0800152985541,"2008_2013"
"2402",6199784,210.756058784869,"2008_2013"
"2403",6188486,87.0800152985541,"2008_2013"
"2404",6199828,495.882965831612,"2008_2013"
"2405",6212568,495.882965831612,"2008_2013"
"2406",6228372,110.590914323561,"2008_2013"
"2407",900670001,87.0800152985541,"2008_2013"
"2408",6189264,495.882965831612,"2008_2013"
"2409",6200282,87.0800152985541,"2008_2013"
"2410",6230336,110.590914323561,"2008_2013"
"2411",6186102,87.0800152985541,"2008_2013"
"2412",6188274,87.0800152985541,"2008_2013"
"2413",6217730,210.756058784869,"2008_2013"
"2414",6202996,110.590914323561,"2008_2013"
"2415",6187006,495.882965831612,"2008_2013"
"2416",6191712,495.882965831612,"2008_2013"
"2417",6212224,110.590914323561,"2008_2013"
"2418",6227202,495.882965831612,"2008_2013"
"2419",6189534,210.756058784869,"2008_2013"
"2420",6200432,87.0800152985541,"2008_2013"
"2421",6211910,110.590914323561,"2008_2013"
"2422",6227660,210.756058784869,"2008_2013"
"2423",6186104,495.882965831612,"2008_2013"
"2424",6188594,495.882965831612,"2008_2013"
"2425",6199966,495.882965831612,"2008_2013"
"2426",6201874,110.590914323561,"2008_2013"
"2427",6185846,87.0800152985541,"2008_2013"
"2428",6188254,495.882965831612,"2008_2013"
"2429",6213094,210.756058784869,"2008_2013"
"2430",6203300,110.590914323561,"2008_2013"
"2431",6189556,110.590914323561,"2008_2013"
"2432",6189672,210.756058784869,"2008_2013"
"2433",6212438,495.882965831612,"2008_2013"
"2434",6212522,210.756058784869,"2008_2013"
"2435",6188732,210.756058784869,"2008_2013"
"2436",6199812,210.756058784869,"2008_2013"
"2437",6211818,210.756058784869,"2008_2013"
"2438",6227578,110.590914323561,"2008_2013"
"2439",6188122,110.590914323561,"2008_2013"
"2440",6188668,210.756058784869,"2008_2013"
"2441",6200104,210.756058784869,"2008_2013"
"2442",6202366,87.0800152985541,"2008_2013"
"2443",6188444,210.756058784869,"2008_2013"
"2444",6227256,110.590914323561,"2008_2013"
"2445",6202730,495.882965831612,"2008_2013"
"2446",6188386,210.756058784869,"2008_2013"
"2447",6200258,495.882965831612,"2008_2013"
"2448",6199796,495.882965831612,"2008_2013"
"2449",6224404,210.756058784869,"2008_2013"
"2450",6211590,110.590914323561,"2008_2013"
"2451",6191738,110.590914323561,"2008_2013"
"2452",6227750,210.756058784869,"2008_2013"
"2453",6189014,210.756058784869,"2008_2013"
"2454",6189748,495.882965831612,"2008_2013"
"2455",6227036,495.882965831612,"2008_2013"
"2456",6189552,110.590914323561,"2008_2013"
"2457",6212050,87.0800152985541,"2008_2013"
"2458",6188692,495.882965831612,"2008_2013"
"2459",6203264,495.882965831612,"2008_2013"
"2460",6185820,210.756058784869,"2008_2013"
"2461",6211594,210.756058784869,"2008_2013"
"2462",6191784,110.590914323561,"2008_2013"
"2463",6228280,87.0800152985541,"2008_2013"
"2464",6186116,210.756058784869,"2008_2013"
"2465",6200112,110.590914323561,"2008_2013"
"2466",6188968,87.0800152985541,"2008_2013"
"2467",6202452,495.882965831612,"2008_2013"
"2468",6211582,210.756058784869,"2008_2013"
"2469",6212484,210.756058784869,"2008_2013"
"2470",6188402,210.756058784869,"2008_2013"
"2471",6201780,495.882965831612,"2008_2013"
"2472",6186776,210.756058784869,"2008_2013"
"2473",6219794,110.590914323561,"2008_2013"
"2474",6200230,210.756058784869,"2008_2013"
"2475",6227048,87.0800152985541,"2008_2013"
"2476",6186156,87.0800152985541,"2008_2013"
"2477",6217204,495.882965831612,"2008_2013"
"2478",6217184,110.590914323561,"2008_2013"
"2479",6186006,210.756058784869,"2008_2013"
"2480",3246154,84.1072006164194,"2008_2013"
"2481",3247580,180.397655949187,"2008_2013"
"2482",22742675,485.157931176744,"2008_2013"
"2483",22743417,180.397655949187,"2008_2013"
"2484",3246128,485.157931176744,"2008_2013"
"2485",22744315,84.1072006164194,"2008_2013"
"2486",22742313,85.8831280816473,"2008_2013"
"2487",22745075,84.1072006164194,"2008_2013"
"2488",22744719,180.397655949187,"2008_2013"
"2489",22739523,84.1072006164194,"2008_2013"
"2490",22746439,85.8831280816473,"2008_2013"
"2491",22745373,85.8831280816473,"2008_2013"
"2492",22744831,485.157931176744,"2008_2013"
"2493",22740083,180.397655949187,"2008_2013"
"2494",22743247,180.397655949187,"2008_2013"
"2495",22744741,85.8831280816473,"2008_2013"
"2496",3246950,85.8831280816473,"2008_2013"
"2497",3247550,485.157931176744,"2008_2013"
"2498",22742619,485.157931176744,"2008_2013"
"2499",22743297,180.397655949187,"2008_2013"
"2500",22744897,85.8831280816473,"2008_2013"
"2501",22744329,84.1072006164194,"2008_2013"
"2502",22743627,485.157931176744,"2008_2013"
"2503",22740783,85.8831280816473,"2008_2013"
"2504",22740649,485.157931176744,"2008_2013"
"2505",22740991,85.8831280816473,"2008_2013"
"2506",22746401,85.8831280816473,"2008_2013"
"2507",22745487,85.8831280816473,"2008_2013"
"2508",3246692,85.8831280816473,"2008_2013"
"2509",22740009,180.397655949187,"2008_2013"
"2510",22743671,180.397655949187,"2008_2013"
